year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2022.0,3.0,26.0,0.0,130.97,18.08,14.34,5.59,-1.01,-1.2,0.61,1.8613721724941712,0.3264577801380775,0.6076594274432379
2022.0,3.0,26.0,1.0,129.45,19.05,18.35,5.48,-0.8,-1.27,0.62,1.7460910662544853,0.3439723844928307,0.6006071076011845
2022.0,3.0,26.0,2.0,127.93,20.02,21.59,5.36,-0.6,-1.35,0.64,1.6419810562238413,0.3614869888475837,0.5935547877591314
2022.0,3.0,26.0,3.0,126.41,20.99,19.5,5.24,-0.39,-1.42,0.65,1.5474934101502924,0.37900159320233673,0.5865024679170779
2022.0,3.0,26.0,4.0,122.65,26.55,18.26,5.22,-0.21,-0.2,1.82,1.1870331366326599,0.4793945831120553,0.5690572556762094
2022.0,3.0,26.0,5.0,118.89,32.11,19.28,5.19,-0.03,1.02,2.99,0.9514037021532106,0.5797875730217739,0.5516120434353405
2022.0,3.0,26.0,6.0,115.14,37.66,18.66,5.16,0.15,2.24,4.16,0.7856076882875558,0.68,0.534213228035538
2022.0,3.0,26.0,7.0,119.63,31.45,18.15,6.07,-0.38,1.48,4.47,0.9774156049907268,0.5678704195432821,0.5550454096742349
2022.0,3.0,26.0,8.0,124.11,25.23,20.78,6.97,-0.91,0.73,4.79,1.2640065971771732,0.45556027615507183,0.5758311944718657
2022.0,3.0,26.0,9.0,128.6,19.01,22.52,7.88,-1.44,-0.03,5.1,1.7382757329210463,0.3432501327668615,0.5966633761105626
2022.0,3.0,26.0,10.0,153.27,21.62,17.54,7.68,-2.7,-0.97,3.68,1.8216346700060337,0.3903770578863517,0.7111243830207306
2022.0,3.0,26.0,11.0,177.94,24.23,18.98,7.47,-3.96,-1.92,2.27,1.8870351402489396,0.4375039830058418,0.8255853899308984
2022.0,3.0,26.0,12.0,202.6,26.84,18.78,7.27,-5.22,-2.86,0.85,1.939620408521083,0.484630908125332,0.94
2022.0,3.0,26.0,13.0,179.09,25.19,19.24,7.65,-3.52,-2.51,2.12,1.826850399538272,0.4548380244291026,0.8309210266535044
2022.0,3.0,26.0,14.0,155.58,23.53,18.89,8.03,-1.83,-2.15,3.4,1.6989932581399185,0.4248645778013808,0.7218420533070089
2022.0,3.0,26.0,15.0,132.07,21.88,20.19,8.42,-0.13,-1.8,4.67,1.5510174206442175,0.3950716941051514,0.6127630799605133
2022.0,3.0,26.0,16.0,139.13,22.02,20.93,7.19,-0.1,-0.58,3.42,1.6235410953749143,0.39759957514604366,0.6455192497532083
2022.0,3.0,26.0,17.0,146.2,22.16,21.73,5.95,-0.07,0.63,2.17,1.6952643611391256,0.40012745618693585,0.6783218163869693
2022.0,3.0,26.0,18.0,153.27,22.3,21.18,4.72,-0.04,1.85,0.92,1.7660870657188543,0.40265533722782804,0.7111243830207306
2022.0,3.0,26.0,19.0,159.88,23.59,20.66,4.68,0.2,1.22,0.61,1.7415101670946567,0.42594795539033464,0.7417926949654491
2022.0,3.0,26.0,20.0,166.49,24.87,21.14,4.63,0.45,0.59,0.3,1.7201732254923787,0.44906001062134904,0.7724610069101678
2022.0,3.0,26.0,21.0,173.11,26.15,24.5,4.59,0.69,-0.04,-0.02,1.7010233636885372,0.4721720658523633,0.8031757156959526
2022.0,3.0,26.0,22.0,169.61,25.74,19.7,4.58,1.25,0.21,0.21,1.6931784297166679,0.464768985661179,0.7869368213228036
2022.0,3.0,26.0,23.0,166.12,25.33,17.3,4.57,1.81,0.46,0.43,1.685180977796529,0.4573659054699947,0.7707443237907206
2019.0,11.0,22.0,0.0,41.96,34.27,8.08,13.56,2.29,-1.25,5.51,3.2620660556066188,0.2878793032364461,0.9390813031992955
2019.0,11.0,22.0,1.0,27.99,55.19,8.72,13.32,2.6,-1.24,5.36,1.3511820912455088,0.4636142032570604,0.6264272086879952
2019.0,11.0,22.0,2.0,14.01,76.1,10.03,13.08,2.91,-1.23,5.21,0.4904840108645492,0.6392650999793856,0.3135493102436161
2019.0,11.0,22.0,3.0,0.04,97.02,9.41,12.84,3.22,-1.22,5.06,0.0010984242114304545,0.815,0.0008952157323158203
2019.0,11.0,22.0,4.0,21.15,70.9,7.85,14.58,3.69,-1.11,5.32,0.7947591059243947,0.5955833848690992,0.47334531846198996
2019.0,11.0,22.0,5.0,42.25,44.79,8.75,16.33,4.16,-0.99,5.59,2.5131419920481797,0.3762507730364873,0.9455716172585852
2019.0,11.0,22.0,6.0,63.35,18.67,7.77,18.07,4.62,-0.88,5.85,9.04010921465647,0.1568341579055865,1.4177979160551804
2019.0,11.0,22.0,7.0,64.95,17.09,11.19,18.41,3.89,-0.39,4.76,10.125313266082834,0.14356163677592249,1.4536065453478133
2019.0,11.0,22.0,8.0,66.55,15.51,10.13,18.75,3.15,0.11,3.67,11.431616273183424,0.1302891156462585,1.4894151746404458
2019.0,11.0,22.0,9.0,68.14,13.94,10.07,19.1,2.41,0.6,2.58,13.022990731531278,0.11710059781488352,1.525
2019.0,11.0,22.0,10.0,60.2,16.34,9.52,19.46,1.77,0.17,2.47,9.815576565143143,0.13726138940424654,1.3472996771353096
2019.0,11.0,22.0,11.0,52.25,18.75,8.56,19.82,1.13,-0.26,2.36,7.424315150511126,0.15750618429189858,1.1693755503375403
2019.0,11.0,22.0,12.0,44.3,21.16,9.8,20.19,0.5,-0.69,2.25,5.577755060006064,0.1777509791795506,0.9914514235397709
2019.0,11.0,22.0,13.0,49.0,20.37,9.29,19.56,0.95,-0.31,3.49,6.408795695454284,0.17111471861471864,1.0966392720868798
2019.0,11.0,22.0,14.0,53.69,19.59,8.73,18.94,1.41,0.06,4.73,7.301806905759623,0.16456246134817562,1.2016033167009097
2019.0,11.0,22.0,15.0,58.38,18.81,8.68,18.31,1.86,0.44,5.97,8.26887965184786,0.15801020408163263,1.3065673613149398
2019.0,11.0,22.0,16.0,54.67,17.93,6.73,18.83,2.07,0.48,5.04,8.123443427225826,0.15061791383219955,1.2235361021426474
2019.0,11.0,22.0,17.0,50.96,17.05,6.96,19.35,2.28,0.52,4.11,7.962994431029908,0.14322562358276644,1.140504842970355
2019.0,11.0,22.0,18.0,47.25,16.17,6.4,19.86,2.49,0.56,3.18,7.785081598513345,0.13583333333333333,1.0574735837980627
2019.0,11.0,22.0,19.0,43.26,20.39,6.94,19.57,2.24,0.84,2.09,5.652501227460068,0.17128272521129664,0.9681758144995597
2019.0,11.0,22.0,20.0,39.28,24.6,10.34,19.29,1.99,1.12,1.0,4.254100523866219,0.20664811379097095,0.8791018491341356
2019.0,11.0,22.0,21.0,35.3,28.81,10.44,19.0,1.74,1.39,-0.09,3.2643958953942107,0.24201350237064523,0.7900278837687114
2019.0,11.0,22.0,22.0,24.31,43.13,6.72,19.63,2.17,1.04,0.61,1.5016782020052222,0.3623062255205112,0.5440673613149398
2019.0,11.0,22.0,23.0,13.33,57.44,6.97,20.26,2.6,0.68,1.31,0.6182826991279855,0.48251494537208817,0.29833064279424715
2020.0,4.0,24.0,0.0,56.16,58.59,9.85,8.81,0.11,-2.05,2.06,8.576890254309609,0.20053888402451645,1.72
2020.0,4.0,24.0,1.0,51.78,55.58,9.38,9.73,0.82,-2.25,2.11,8.33623128900207,0.19023640850115417,1.5858547008547008
2020.0,4.0,24.0,2.0,47.39,52.56,10.99,10.64,1.54,-2.44,2.16,8.067846081211759,0.17989970548435882,1.451403133903134
2020.0,4.0,24.0,3.0,43.01,49.55,10.75,11.56,2.26,-2.64,2.2,7.766977297098387,0.16959722996099658,1.3172578347578348
2020.0,4.0,24.0,4.0,31.75,57.93,11.57,11.1,2.34,-2.66,2.92,4.904180578485775,0.19827986945793202,0.972400284900285
